pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
29162.000000,121.448082,19.992950,69.000000,13.000000,358.000000,
26522.000000,73.127357,12.678679,66.000000,14.000000,358.000000,
13318.000000,40.626488,7.921412,29.000000,15.000000,358.000000,
12453.000000,208.466125,2.055845,8.000000,1.000000,376.000000,
26128.000000,684.509644,9.993367,0.000000,2.000000,376.000000,
27218.000000,475.586334,11.199671,26.000000,3.000000,376.000000,
29438.000000,588.796570,14.634465,35.000000,4.000000,376.000000,
21672.000000,267.377533,6.885643,0.000000,5.000000,376.000000,
28099.000000,419.809479,13.465961,34.000000,6.000000,376.000000,
23235.000000,518.079956,8.869925,0.000000,1.000000,409.000000,
12897.000000,151.358276,2.627686,17.000000,2.000000,409.000000,
26128.000000,638.380310,11.341595,0.000000,3.000000,409.000000,
29215.000000,533.674866,13.695672,35.000000,4.000000,409.000000,
26780.000000,437.538696,11.254867,8.000000,5.000000,409.000000,
28104.000000,476.308960,12.615661,31.000000,6.000000,409.000000,
23235.000000,475.246399,3.848968,0.000000,1.000000,500.000000,
26128.000000,599.704712,7.991133,0.000000,2.000000,500.000000,
29438.000000,536.265686,12.979821,35.000000,3.000000,500.000000,
26773.000000,353.553741,8.975056,22.000000,4.000000,500.000000,
28102.000000,420.073456,11.482580,31.000000,5.000000,500.000000,
25472.000000,485.171906,3.099043,0.000000,1.000000,542.000000,
26375.000000,414.407623,3.678124,0.000000,2.000000,542.000000,
26128.000000,482.710785,7.149531,5.000000,3.000000,542.000000,
29438.000000,396.068237,12.344096,41.000000,4.000000,542.000000,
28102.000000,280.901978,10.845501,40.000000,5.000000,542.000000,
26551.000000,204.029266,8.277381,29.000000,6.000000,542.000000,
29658.000000,356.336426,10.785840,55.000000,1.000000,579.000000,
