2026-03-20 09:04:03 [INFO]  [costmap_client.cpp:73] Waiting for costmap to become available, topic: /tb3_3/map
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,98), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,97), Omega(uncertainty trace): 0.807782
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,102), Omega(uncertainty trace): 0.643251
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,103), Omega(uncertainty trace): 0.350504
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,103), Omega(uncertainty trace): 0.286932
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (58,102), Omega(uncertainty trace): 0.210749
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (60,100), Omega(uncertainty trace): 0.358072
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (61,99), Omega(uncertainty trace): 0.278442
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (65,96), Omega(uncertainty trace): 0.209624
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (66,108), Omega(uncertainty trace): 0.159985
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (69,92), Omega(uncertainty trace): 0.193493
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (77,104), Omega(uncertainty trace): 0.202268
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,106), Omega(uncertainty trace): 0.306024
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (71,107), Omega(uncertainty trace): 0.243387
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.217049
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.176929
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.212811
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (69,105), Omega(uncertainty trace): 0.227778
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (75,99), Omega(uncertainty trace): 0.267985
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,99), Omega(uncertainty trace): 0.317308
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,97), Omega(uncertainty trace): 0.221990
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,99), Omega(uncertainty trace): 0.201723
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,96), Omega(uncertainty trace): 0.105828
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,95), Omega(uncertainty trace): 0.763313
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,100), Omega(uncertainty trace): 0.471087
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,105), Omega(uncertainty trace): 0.376992
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,92), Omega(uncertainty trace): 0.315968
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:598] Info gain = 195.187576
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:599] Info loss at the frontier (percent) = 0.069248
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:607] Info gain max updated = 357.463226
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:608] Info used max percent = 0.069248
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:545] ***************************************************
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:554] BetaParam : 1.825864
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:560] Frontier viewpoint world pos: 2.075000, -1.675000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:561] Frontier viewpoint map pos: 53, 68
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:562] Frontier centroid index= 15285
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:563] Size of frontier: 3.300000 meters 
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:583] Neighboring robot positions around the frontier = 56
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,73), Omega(uncertainty trace): 0.130627
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (90,73), Omega(uncertainty trace): 0.237949
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (88,75), Omega(uncertainty trace): 0.249700
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,75), Omega(uncertainty trace): 0.132460
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,75), Omega(uncertainty trace): 0.172744
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,76), Omega(uncertainty trace): 0.160177
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,76), Omega(uncertainty trace): 0.105835
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (95,71), Omega(uncertainty trace): 0.136153
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (94,69), Omega(uncertainty trace): 0.148876
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (94,64), Omega(uncertainty trace): 0.106524
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (96,62), Omega(uncertainty trace): 0.107972
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (85,79), Omega(uncertainty trace): 0.099541
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (85,86), Omega(uncertainty trace): 0.136279
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (89,77), Omega(uncertainty trace): 0.333145
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (84,88), Omega(uncertainty trace): 0.418438
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,85), Omega(uncertainty trace): 0.313020
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (88,82), Omega(uncertainty trace): 0.269278
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (90,82), Omega(uncertainty trace): 0.175022
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (93,80), Omega(uncertainty trace): 0.127690
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (95,86), Omega(uncertainty trace): 0.176952
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (73,89), Omega(uncertainty trace): 0.144260
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,84), Omega(uncertainty trace): 0.106295
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (77,86), Omega(uncertainty trace): 0.116201
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (82,89), Omega(uncertainty trace): 0.952749
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,98), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,97), Omega(uncertainty trace): 0.807782
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,102), Omega(uncertainty trace): 0.643251
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,103), Omega(uncertainty trace): 0.350504
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,103), Omega(uncertainty trace): 0.286932
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (58,102), Omega(uncertainty trace): 0.210749
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (60,100), Omega(uncertainty trace): 0.358072
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (61,99), Omega(uncertainty trace): 0.278442
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (65,96), Omega(uncertainty trace): 0.209624
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (66,108), Omega(uncertainty trace): 0.159985
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (69,92), Omega(uncertainty trace): 0.193493
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (77,104), Omega(uncertainty trace): 0.202268
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,106), Omega(uncertainty trace): 0.306024
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (71,107), Omega(uncertainty trace): 0.243387
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.217049
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.176929
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.212811
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (69,105), Omega(uncertainty trace): 0.227778
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (75,99), Omega(uncertainty trace): 0.267985
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,99), Omega(uncertainty trace): 0.317308
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,97), Omega(uncertainty trace): 0.221990
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,99), Omega(uncertainty trace): 0.201723
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,96), Omega(uncertainty trace): 0.105828
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,95), Omega(uncertainty trace): 0.763313
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,100), Omega(uncertainty trace): 0.471087
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,105), Omega(uncertainty trace): 0.376992
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,92), Omega(uncertainty trace): 0.315968
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:598] Info gain = 166.304428
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:599] Info loss at the frontier (percent) = 0.044461
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:545] ***************************************************
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:554] BetaParam : 1.837402
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:560] Frontier viewpoint world pos: 2.375000, -1.975000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:561] Frontier viewpoint map pos: 55, 66
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:562] Frontier centroid index= 14839
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:563] Size of frontier: 3.300000 meters 
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:583] Neighboring robot positions around the frontier = 57
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,73), Omega(uncertainty trace): 0.130627
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (90,73), Omega(uncertainty trace): 0.237949
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (88,75), Omega(uncertainty trace): 0.249700
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,75), Omega(uncertainty trace): 0.132460
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,75), Omega(uncertainty trace): 0.172744
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,76), Omega(uncertainty trace): 0.160177
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,76), Omega(uncertainty trace): 0.105835
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (95,71), Omega(uncertainty trace): 0.136153
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (94,69), Omega(uncertainty trace): 0.148876
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (94,64), Omega(uncertainty trace): 0.106524
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (96,62), Omega(uncertainty trace): 0.107972
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (85,79), Omega(uncertainty trace): 0.099541
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (85,86), Omega(uncertainty trace): 0.136279
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (89,77), Omega(uncertainty trace): 0.333145
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (84,88), Omega(uncertainty trace): 0.418438
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,85), Omega(uncertainty trace): 0.313020
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (88,82), Omega(uncertainty trace): 0.269278
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (90,82), Omega(uncertainty trace): 0.175022
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (93,80), Omega(uncertainty trace): 0.127690
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (95,86), Omega(uncertainty trace): 0.176952
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (73,89), Omega(uncertainty trace): 0.144260
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,84), Omega(uncertainty trace): 0.106295
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (77,86), Omega(uncertainty trace): 0.116201
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (82,89), Omega(uncertainty trace): 0.952749
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (100,63), Omega(uncertainty trace): 0.121727
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,98), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,97), Omega(uncertainty trace): 0.807782
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,102), Omega(uncertainty trace): 0.643251
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,103), Omega(uncertainty trace): 0.350504
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,103), Omega(uncertainty trace): 0.286932
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (58,102), Omega(uncertainty trace): 0.210749
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (60,100), Omega(uncertainty trace): 0.358072
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (61,99), Omega(uncertainty trace): 0.278442
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (65,96), Omega(uncertainty trace): 0.209624
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (66,108), Omega(uncertainty trace): 0.159985
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (69,92), Omega(uncertainty trace): 0.193493
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (77,104), Omega(uncertainty trace): 0.202268
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,106), Omega(uncertainty trace): 0.306024
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (71,107), Omega(uncertainty trace): 0.243387
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.217049
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.176929
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (68,106), Omega(uncertainty trace): 0.212811
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (69,105), Omega(uncertainty trace): 0.227778
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (75,99), Omega(uncertainty trace): 0.267985
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,99), Omega(uncertainty trace): 0.317308
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,97), Omega(uncertainty trace): 0.221990
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,99), Omega(uncertainty trace): 0.201723
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (74,96), Omega(uncertainty trace): 0.105828
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,95), Omega(uncertainty trace): 0.763313
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,100), Omega(uncertainty trace): 0.471087
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,105), Omega(uncertainty trace): 0.376992
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,92), Omega(uncertainty trace): 0.315968
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:598] Info gain = 225.094421
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:599] Info loss at the frontier (percent) = 0.103648
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:607] Info gain max updated = 413.588837
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:608] Info used max percent = 0.103648
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:617] ======== Max Info gain around frontier: 413.588837 ========
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:628] Navigating to right extreme of the frontier
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:473] Information gain based on unexplored cell count and beta parameter = 413.588837
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:474] frontier centroid distance = 3.208541
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:475] frontier Utility = 128.902478
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:522] ##############################################################
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:545] ***************************************************
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:554] BetaParam : 0.930418
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:560] Frontier viewpoint world pos: 3.725000, 4.025001
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:561] Frontier viewpoint map pos: 64, 106
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:562] Frontier centroid index= 23808
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:563] Size of frontier: 3.600000 meters 
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:583] Neighboring robot positions around the frontier = 74
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (81,73), Omega(uncertainty trace): 0.130627
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (90,73), Omega(uncertainty trace): 0.237949
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (88,75), Omega(uncertainty trace): 0.249700
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,75), Omega(uncertainty trace): 0.132460
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,75), Omega(uncertainty trace): 0.172744
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,76), Omega(uncertainty trace): 0.160177
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,76), Omega(uncertainty trace): 0.105835
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (85,79), Omega(uncertainty trace): 0.099541
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (85,86), Omega(uncertainty trace): 0.136279
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (89,77), Omega(uncertainty trace): 0.333145
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (84,88), Omega(uncertainty trace): 0.418438
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,85), Omega(uncertainty trace): 0.313020
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (88,82), Omega(uncertainty trace): 0.269278
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (90,82), Omega(uncertainty trace): 0.175022
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (93,80), Omega(uncertainty trace): 0.127690
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (95,86), Omega(uncertainty trace): 0.176952
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (73,89), Omega(uncertainty trace): 0.144260
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,84), Omega(uncertainty trace): 0.106295
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (77,86), Omega(uncertainty trace): 0.116201
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (82,89), Omega(uncertainty trace): 0.952749
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,100), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,98), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,97), Omega(uncertainty trace): 0.807782
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,102), Omega(uncertainty trace): 0.643251
2026-03-20 09:07:36 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,103), Omega(uncertainty trace): 0.350504
